,Car Model,Price,History,Kilometers Driven,Transmission,Insurance,Owner,Fuel Type,Registration,Year of Purchase,Last Service
270,2018 Maruti Alto K10 VXI  MANUAL,"356,199",Non-Accidental,"20,259 km",MANUAL,Valid upto Jan 20233rd Party,1st Owner,Petrol,GJ-24-A-x-xxxx,August 2018,"20,259km (28 Dec 2021)"
271,2020 Maruti Alto LXI MANUAL,"354,299",Non-Accidental,"38,222 km",MANUAL,Valid upto Jun 2023Third_party,1st Owner,Petrol,GJ-12-D-x-xxxx,March 2020,"38,222km (16 Nov 2021)"
272,2018 Maruti Alto 800 LXI MANUAL,"304,499",Non-Accidental,"70,027 km",MANUAL,Valid upto Jan 20233rd Party,1st Owner,Petrol,GJ-12-D-x-xxxx,July 2018,"70,027km (28 Dec 2021)"
273,2018 Maruti Alto 800 LXI MANUAL,"304,499",Non-Accidental,"85,417 km",MANUAL,Valid upto Jan 20233rd Party,1st Owner,Petrol,GJ-01-H-x-xxxx,January 2018,"85,417km (23 Nov 2021)"
274,2018 Honda Brio 1.2 S (O) MT IVTEC MANUAL,"488,999",Non-Accidental,"11,482 km",MANUAL,Valid upto Jan 20233rd Party,1st Owner,Petrol,GJ-27-B-x-xxxx,January 2018,"11,482km (08 Jan 2022)"
275,2017 Maruti Alto 800 LXI MANUAL,"300,599",Non-Accidental,"69,511 km",MANUAL,Valid upto Sep 2022Zero_Dep,1st Owner,Petrol,GJ-20-N-x-xxxx,September 2017,"69,511km (23 Dec 2021)"
276,2020 Maruti Alto LXI MANUAL,"332,299",Non-Accidental,"22,458 km",MANUAL,Valid upto Sep 2022Zero_Dep,1st Owner,Petrol,GJ-01-K-x-xxxx,August 2020,"22,458km (15 Nov 2021)"
277,2017 Maruti Alto 800 LXI MANUAL,"301,099",Non-Accidental,"79,235 km",MANUAL,Valid upto Jan 20233rd Party,1st Owner,Petrol,GJ-18-B-x-xxxx,March 2017,"79,235km (06 Jan 2022)"
278,2019 Maruti Alto LXI MANUAL,"356,899",Non-Accidental,"4,927 km",MANUAL,Valid upto Jan 20233rd Party,1st Owner,Petrol,GJ-27-D-x-xxxx,September 2019,"4,927km (30 Dec 2021)"
279,2019 Hyundai Grand i10 SPORTZ 1.2 KAPPA VTVT MANUAL,"586,299",Non-Accidental,"27,957 km",MANUAL,Valid upto Jan 20233rd Party,1st Owner,Petrol,GJ-01-K-x-xxxx,March 2019,"27,957km (03 Jan 2022)"
280,2020 Maruti Alto VXI MANUAL,"405,599",Non-Accidental,"4,646 km",MANUAL,Valid upto Jan 20233rd Party,1st Owner,Petrol,GJ-01-K-x-xxxx,August 2020,"4,646km (08 Dec 2021)"
281,2020 Maruti Alto VXI MANUAL,"405,599",Non-Accidental,"10,185 km",MANUAL,Valid upto May 2022Third_party,1st Owner,Petrol,GJ-02-D-x-xxxx,February 2020,"10,185km (18 Nov 2021)"
282,2020 Maruti Alto VXI MANUAL,"405,599",Non-Accidental,"6,371 km",MANUAL,Valid upto Jun 2022Zero_Dep,1st Owner,Petrol,GJ-18-B-x-xxxx,February 2020,"6,371km (19 Nov 2021)"
283,2020 Maruti Alto VXI MANUAL,"405,599",Non-Accidental,"12,571 km",MANUAL,Valid upto Nov 2023Third_party,1st Owner,Petrol,GJ-02-D-x-xxxx,November 2020,"12,571km (11 Nov 2021)"
284,2019 Maruti Alto LXI MANUAL,"341,799",Non-Accidental,"12,751 km",MANUAL,Valid upto Jan 20233rd Party,2nd Owner,Petrol,GJ-23-C-x-xxxx,November 2019,"12,751km (24 Dec 2021)"
285,2017 Maruti Alto 800 LXI MANUAL,"293,699",Non-Accidental,"28,159 km",MANUAL,Valid upto Jan 20233rd Party,2nd Owner,Petrol,GJ-02-C-x-xxxx,March 2017,"28,159km (28 Dec 2021)"
286,2017 Maruti Alto 800 LXI MANUAL,"299,199",Non-Accidental,"46,038 km",MANUAL,Valid upto Jan 20233rd Party,1st Owner,Petrol,GJ-01-H-x-xxxx,November 2017,"46,038km (29 Dec 2021)"
287,2018 Maruti Alto 800 LXI MANUAL,"304,499",Non-Accidental,"142,263 km",MANUAL,Valid upto Jan 20233rd Party,1st Owner,Petrol,GJ-05-R-x-xxxx,August 2018,"142,263km (08 Jan 2022)"
288,2018 Maruti Alto 800 LXI MANUAL,"304,499",Non-Accidental,"20,086 km",MANUAL,Valid upto Jan 20233rd Party,1st Owner,Petrol,GJ-32-K-x-xxxx,October 2018,"20,086km (30 Dec 2021)"
289,2018 Maruti Alto 800 LXI MANUAL,"304,499",Non-Accidental,"55,810 km",MANUAL,Valid upto Dec 2022Zero_Dep,1st Owner,Petrol,GJ-27-B-x-xxxx,February 2018,"55,810km (10 Nov 2021)"
290,2018 Maruti Alto 800 LXI MANUAL,"304,499",Non-Accidental,"97,290 km",MANUAL,Valid upto Jul 2022Third_party,1st Owner,Petrol,GJ-12-D-x-xxxx,March 2018,"97,290km (30 Nov 2021)"
291,2018 Maruti Alto 800 LXI MANUAL,"304,499",Non-Accidental,"18,290 km",MANUAL,Valid upto Jan 20233rd Party,1st Owner,Petrol,GJ-01-H-x-xxxx,October 2018,"18,290km (29 Oct 2021)"
292,2019 Hyundai Grand i10 SPORTZ 1.2 KAPPA VTVT MANUAL,"596,299",Non-Accidental,"5,836 km",MANUAL,Valid upto May 2022Third_party,1st Owner,Petrol,GJ-01-K-x-xxxx,February 2019,"5,836km (29 Oct 2021)"
293,2019 Hyundai Grand i10 SPORTZ 1.2 KAPPA VTVT MANUAL,"607,299",Non-Accidental,"3,745 km",MANUAL,Valid upto May 2022Comp,1st Owner,Petrol,GJ-01-K-x-xxxx,January 2019,"3,745km (30 Nov 2021)"
294,2018 Maruti Alto 800 LXI MANUAL,"308,199",Non-Accidental,"64,103 km",MANUAL,Valid upto Jul 2022Comp,1st Owner,Petrol,GJ-07-D-x-xxxx,June 2018,"64,103km (14 Dec 2021)"
295,2018 Maruti Alto 800 LXI MANUAL,"308,499",Non-Accidental,"65,915 km",MANUAL,Valid upto Jul 2022Third_party,1st Owner,Petrol,GJ-01-H-x-xxxx,June 2018,"65,915km (16 Dec 2021)"
296,2020 Maruti Alto LXI MANUAL,"365,599",Non-Accidental,"10,790 km",MANUAL,Valid upto Jun 2022Zero_Dep,1st Owner,Petrol,GJ-19-B-x-xxxx,February 2020,"10,790km (18 Jan 2022)"
297,2020 Maruti S PRESSO VXI PLUS MANUAL,"442,699",Non-Accidental,"8,399 km",MANUAL,Valid upto Aug 2023Third_party,1st Owner,Petrol,GJ-12-E-x-xxxx,July 2020,"8,399km (30 Dec 2021)"
298,2016 Maruti Alto 800 LXI MANUAL,"288,599",Non-Accidental,"16,830 km",MANUAL,Valid upto Jan 20233rd Party,2nd Owner,Petrol,GJ-09-B-x-xxxx,December 2016,"16,830km (30 Dec 2021)"
299,2018 Maruti Alto 800 LXI MANUAL,"304,699",Non-Accidental,"26,949 km",MANUAL,Valid upto Jun 2022Zero_Dep,2nd Owner,Petrol,GJ-01-H-x-xxxx,September 2018,"26,949km (02 Dec 2021)"
300,2017 Maruti Alto 800 LXI MANUAL,"305,399",Non-Accidental,"46,081 km",MANUAL,Valid upto Jan 20233rd Party,1st Owner,Petrol,GJ-05-R-x-xxxx,May 2017,"46,081km (09 Nov 2021)"
301,2017 Maruti Alto 800 LXI MANUAL,"308,199",Non-Accidental,"18,379 km",MANUAL,Valid upto Aug 2022Third_party,1st Owner,Petrol,GJ-05-J-x-xxxx,January 2017,"18,379km (30 Nov 2021)"
302,2017 Maruti Alto 800 LXI MANUAL,"308,199",Non-Accidental,"5,872 km",MANUAL,Valid upto Jan 20233rd Party,1st Owner,Petrol,GJ-05-J-x-xxxx,March 2017,"5,872km (24 Dec 2021)"
303,2018 Maruti Alto 800 VXI MANUAL,"316,899",Non-Accidental,"24,853 km",MANUAL,Valid upto Jan 20233rd Party,1st Owner,Petrol,GJ-12-D-x-xxxx,November 2018,"24,853km (04 Jan 2022)"
304,2018 Maruti Alto 800 LXI MANUAL,"314,599",Non-Accidental,"52,303 km",MANUAL,Valid upto Jan 20233rd Party,1st Owner,Petrol,GJ-27-C-x-xxxx,October 2018,"52,303km (23 Dec 2021)"
305,2018 Maruti Alto 800 LXI MANUAL,"314,899",Non-Accidental,"39,691 km",MANUAL,Valid upto Jan 20233rd Party,1st Owner,Petrol,GJ-18-B-x-xxxx,January 2018,"39,691km (15 Dec 2021)"
306,2018 Maruti Alto 800 LXI MANUAL,"313,099",Non-Accidental,"59,267 km",MANUAL,Valid upto Jan 20233rd Party,1st Owner,Petrol,GJ-20-A-x-xxxx,July 2018,"59,267km (10 Jan 2022)"
307,2018 Maruti Alto 800 LXI MANUAL,"312,599",Non-Accidental,"43,366 km",MANUAL,Valid upto Jan 20233rd Party,1st Owner,Petrol,GJ-01-H-x-xxxx,July 2018,"43,366km (11 Dec 2021)"
308,2018 Maruti Alto 800 LXI MANUAL,"304,499",Non-Accidental,"22,854 km",MANUAL,Valid upto Jan 20233rd Party,1st Owner,Petrol,GJ-05-R-x-xxxx,May 2018,"22,854km (28 Dec 2021)"
309,2018 Maruti Alto 800 LXI MANUAL,"304,499",Non-Accidental,"26,290 km",MANUAL,Valid upto Jan 20233rd Party,1st Owner,Petrol,GJ-21-C-x-xxxx,May 2018,"26,290km (27 Nov 2021)"
310,2018 Maruti Alto 800 LXI MANUAL,"320,299",Non-Accidental,"50,463 km",MANUAL,Valid upto Jan 20233rd Party,1st Owner,Petrol,GJ-01-H-x-xxxx,November 2018,"50,463km (10 Jan 2022)"
311,2017 Maruti Alto 800 LXI MANUAL,"308,199",Non-Accidental,"55,739 km",MANUAL,Valid upto Jun 2022Third_party,1st Owner,Petrol,GJ-16-B-x-xxxx,May 2017,"55,739km (29 Nov 2021)"
312,2017 Maruti Alto 800 LXI MANUAL,"308,199",Non-Accidental,"39,850 km",MANUAL,Valid upto Sep 2022Zero_Dep,1st Owner,Petrol,GJ-15-C-x-xxxx,September 2017,"39,850km (06 Dec 2021)"
313,2018 Maruti Alto 800 VXI MANUAL,"317,799",Non-Accidental,"9,064 km",MANUAL,Valid upto Jan 20233rd Party,2nd Owner,Petrol,GJ-01-H-x-xxxx,January 2018,"9,064km (10 Nov 2021)"
314,2020 Maruti S PRESSO VXI PLUS MANUAL,"453,299",Non-Accidental,"6,539 km",MANUAL,Valid upto Jan 20233rd Party,1st Owner,Petrol,GJ-15-C-x-xxxx,January 2020,"6,539km (15 Nov 2021)"
315,2020 Maruti Alto VXI MANUAL,"386,899",Non-Accidental,"7,081 km",MANUAL,Valid upto Jan 20233rd Party,1st Owner,Petrol,GJ-18-B-x-xxxx,July 2020,"7,081km (28 Dec 2021)"
316,2017 Maruti Alto 800 LXI MANUAL,"308,199",Non-Accidental,"21,274 km",MANUAL,Valid upto Jan 20233rd Party,2nd Owner,Petrol,GJ-01-R-x-xxxx,October 2017,"21,274km (27 Dec 2021)"
317,2017 Maruti Alto K10 VXI (O) AMT MANUAL,"346,699",Non-Accidental,"70,593 km",MANUAL,Valid upto Jan 20233rd Party,1st Owner,Petrol,GJ-31-A-x-xxxx,April 2017,"70,593km (12 Nov 2021)"
318,2019 Maruti Eeco 5 STR WITH AC PLUSHTR MANUAL,"457,699",Non-Accidental,"12,258 km",MANUAL,Valid upto Jan 20233rd Party,1st Owner,Petrol,GJ-18-B-x-xxxx,May 2019,"12,258km (29 Nov 2021)"
319,2020 Maruti Eeco 5 STR WITH AC PLUSHTR MANUAL,"468,799",Non-Accidental,"9,355 km",MANUAL,Valid upto Aug 2022Zero Depreciation,1st Owner,Petrol,GJ-05-R-x-xxxx,August 2020,"9,355km (13 Jan 2022)"
320,2019 Maruti Eeco 5 STR WITH AC PLUSHTR MANUAL,"458,399",Non-Accidental,"13,464 km",MANUAL,Valid upto Sep 2022Third_party,1st Owner,Petrol,GJ-18-B-x-xxxx,July 2019,"13,464km (03 Jan 2022)"
321,2020 Maruti Eeco 5 STR WITH AC PLUSHTR MANUAL,"499,899",Non-Accidental,"4,280 km",MANUAL,Valid upto Jan 20233rd Party,1st Owner,Petrol,GJ-27-D-x-xxxx,October 2020,"4,280km (29 Dec 2021)"
322,2019 Maruti Eeco 5 STR WITH AC PLUSHTR MANUAL,"460,799",Non-Accidental,"55,514 km",MANUAL,Valid upto Jan 20233rd Party,1st Owner,Petrol + CNG,GJ-16-C-x-xxxx,January 2019,"55,514km (04 Jan 2022)"
323,2019 Maruti Eeco 5 STR WITH AC PLUSHTR MANUAL,"452,499",Non-Accidental,"26,880 km",MANUAL,Valid upto Jan 20233rd Party,1st Owner,Petrol,GJ-27-C-x-xxxx,February 2019,"26,880km (27 Dec 2021)"
324,2019 Maruti Eeco 5 STR WITH AC PLUSHTR MANUAL,"448,199",Non-Accidental,"22,368 km",MANUAL,Valid upto Jan 2023Third_party,1st Owner,Petrol,GJ-27-D-x-xxxx,December 2019,"22,368km (02 Dec 2021)"
325,2019 Maruti Alto K10 VXI  MANUAL,"380,599",Non-Accidental,"29,272 km",MANUAL,Valid upto Aug 2022Third_party,1st Owner,Petrol,GJ-31-D-x-xxxx,July 2019,"29,272km (23 Dec 2021)"
326,2017 Maruti Alto 800 VXI MANUAL,"326,499",Non-Accidental,"12,654 km",MANUAL,Valid upto Jun 2022Zero_Dep,1st Owner,Petrol,GJ-05-R-x-xxxx,January 2017,"12,654km (29 Dec 2021)"
327,2018 Maruti Eeco 5 STR WITH AC PLUSHTR MANUAL,"436,399",Non-Accidental,"6,481 km",MANUAL,Valid upto Jan 20233rd Party,1st Owner,Petrol,GJ-01-H-x-xxxx,January 2018,"6,481km (24 Dec 2021)"
328,2018 Maruti Alto 800 LXI MANUAL,"320,599",Non-Accidental,"11,747 km",MANUAL,Valid upto Jan 20233rd Party,2nd Owner,Petrol,GJ-06-L-x-xxxx,February 2018,"11,747km (18 Dec 2021)"
329,2019 Maruti Alto 800 LXI MANUAL,"322,399",Non-Accidental,"15,585 km",MANUAL,Valid upto Jan 20233rd Party,1st Owner,Petrol,GJ-27-C-x-xxxx,January 2019,"15,585km (22 Dec 2021)"
330,2019 Maruti Alto 800 LXI MANUAL,"322,399",Non-Accidental,"24,435 km",MANUAL,Valid upto Jan 20233rd Party,1st Owner,Petrol,GJ-01-K-x-xxxx,February 2019,"24,435km (27 Nov 2021)"
331,2019 Maruti Alto 800 LXI MANUAL,"322,399",Non-Accidental,"8,500 km",MANUAL,Valid upto May 2022Zero_Dep,1st Owner,Petrol,GJ-18-B-x-xxxx,February 2019,"8,500km (24 Dec 2021)"
332,2019 Maruti Eeco 5 STR WITH AC PLUSHTR MANUAL,"461,999",Non-Accidental,"22,074 km",MANUAL,Valid upto May 2022Third_party,1st Owner,Petrol,GJ-05-R-x-xxxx,May 2019,"22,074km (06 Jan 2022)"
333,2019 Maruti Eeco 5 STR WITH AC PLUSHTR MANUAL,"461,999",Non-Accidental,"9,230 km",MANUAL,Valid upto Jul 2022Third_party,1st Owner,Petrol,GJ-05-R-x-xxxx,June 2019,"9,230km (12 Jan 2022)"
334,2019 Maruti Eeco 5 STR WITH AC PLUSHTR MANUAL,"461,999",Non-Accidental,"4,606 km",MANUAL,Valid upto Jan 20233rd Party,1st Owner,Petrol,GJ-21-C-x-xxxx,September 2019,"4,606km (11 Nov 2021)"
335,2019 Maruti Eeco 5 STR WITH AC PLUSHTR MANUAL,"472,099",Non-Accidental,"7,598 km",MANUAL,Valid upto Sep 2022Third_party,1st Owner,Petrol,GJ-21-C-x-xxxx,June 2019,"7,598km (06 Dec 2021)"
336,2019 Maruti Alto 800 LXI MANUAL,"322,399",Non-Accidental,"53,590 km",MANUAL,Valid upto Jul 2022Third_party,1st Owner,Petrol,GJ-15-C-x-xxxx,March 2019,"53,590km (09 Nov 2021)"
337,2019 Maruti Eeco 5 STR WITH AC PLUSHTR MANUAL,"461,999",Non-Accidental,"26,017 km",MANUAL,Valid upto May 2022Comp,1st Owner,Petrol,GJ-03-L-x-xxxx,March 2019,"26,017km (28 Dec 2021)"
338,2019 Maruti Eeco 5 STR WITH AC PLUSHTR MANUAL,"461,999",Non-Accidental,"2,475 km",MANUAL,Valid upto Jan 20233rd Party,1st Owner,Petrol,GJ-01-K-x-xxxx,December 2019,"2,475km (30 Dec 2021)"
339,2019 Maruti Eeco 5 STR WITH AC PLUSHTR MANUAL,"461,999",Non-Accidental,"11,882 km",MANUAL,Valid upto Aug 2022Third_party,1st Owner,Petrol,GJ-27-C-x-xxxx,June 2019,"11,882km (31 Dec 2021)"
340,2019 Maruti Eeco 5 STR WITH AC PLUSHTR MANUAL,"461,999",Non-Accidental,"80,770 km",MANUAL,Valid upto Jul 2022Comp,1st Owner,Petrol,GJ-23-C-x-xxxx,June 2019,"80,770km (01 Jan 2022)"
341,2019 Hyundai NEW SANTRO 1.1 SPORTS AMT MANUAL,"547,399",Non-Accidental,"26,226 km",MANUAL,Valid upto Aug 2022Zero_Dep,2nd Owner,Petrol,GJ-06-M-x-xxxx,January 2019,"26,226km (13 Nov 2021)"
342,2017 Maruti Eeco 5 STR WITH AC PLUSHTR MANUAL,"422,299",Non-Accidental,"21,029 km",MANUAL,Valid upto Jan 20233rd Party,1st Owner,Petrol,GJ-05-R-x-xxxx,November 2017,"21,029km (17 Dec 2021)"
343,2021 Maruti Alto LXI MANUAL,"391,599",Non-Accidental,"11,698 km",MANUAL,Valid upto Jan 20233rd Party,1st Owner,Petrol,GJ-06-P-x-xxxx,March 2021,"11,698km (10 Nov 2021)"
344,2021 Maruti Alto LXI MANUAL,"398,599",Non-Accidental,"21,588 km",MANUAL,Valid upto Apr 2024Third_party,1st Owner,Petrol,GJ-04-D-x-xxxx,January 2021,"21,588km (25 Dec 2021)"
345,2020 Hyundai NEW SANTRO SPORTZ 1.1 ,"564,699",Non-Accidental,"5,868 km",NA,Valid upto Dec 2023Third_party,1st Owner,Petrol,GJ-17-B-x-xxxx,January 2020,"5,868km (23 Dec 2021)"
346,2019 Maruti Alto 800 LXI MANUAL,"327,599",Non-Accidental,"59,241 km",MANUAL,Valid upto Jun 2022Third_party,1st Owner,Petrol,GJ-27-C-x-xxxx,February 2019,"59,241km (10 Jan 2022)"
347,2019 Maruti Alto 800 LXI MANUAL,"335,299",Non-Accidental,"20,876 km",MANUAL,Valid upto Jan 20233rd Party,1st Owner,Petrol,GJ-06-M-x-xxxx,February 2019,"20,876km (08 Dec 2021)"
348,2021 Maruti Alto LXI MANUAL,"402,799",Non-Accidental,"4,595 km",MANUAL,Valid upto Jan 20233rd Party,1st Owner,Petrol,GJ-18-B-x-xxxx,March 2021,"4,595km (03 Dec 2021)"
349,2021 Maruti Alto LXI MANUAL,"413,199",Non-Accidental,"4,066 km",MANUAL,Valid upto Mar 2024Third_party,1st Owner,Petrol,GJ-01-W-x-xxxx,February 2021,"4,066km (02 Dec 2021)"
350,2019 Maruti Alto 800 LXI MANUAL,"331,099",Non-Accidental,"17,639 km",MANUAL,Valid upto Jan 20233rd Party,1st Owner,Petrol,GJ-15-C-x-xxxx,January 2019,"17,639km (28 Dec 2021)"
351,2019 Maruti Alto 800 LXI MANUAL,"343,699",Non-Accidental,"3,017 km",MANUAL,Valid upto Jun 2022Comp,1st Owner,Petrol,GJ-01-K-x-xxxx,February 2019,"3,017km (09 Nov 2021)"
352,2020 Hyundai NEW SANTRO SPORTZ 1.1 ,"561,899",Non-Accidental,"4,858 km",NA,Valid upto Oct 2022Zero_Dep,1st Owner,Petrol,GJ-18-B-x-xxxx,September 2020,"4,858km (03 Jan 2022)"
353,2021 Maruti Alto LXI MANUAL,"435,099",Non-Accidental,"2,796 km",MANUAL,Valid upto Jan 20233rd Party,1st Owner,Petrol,GJ-05-R-x-xxxx,January 2021,"2,796km (12 Jan 2022)"
354,2016 Renault Kwid RXT MANUAL,"258,399",Non-Accidental,"49,268 km",MANUAL,Valid upto May 2022Comp,2nd Owner,Petrol,GJ-06-J-x-xxxx,April 2016,"49,268km (10 Nov 2021)"
355,2016 Hyundai Elite i20 MAGNA 1.4 CRDI MANUAL,"554,599",Non-Accidental,"43,878 km",MANUAL,Valid upto Jan 20233rd Party,1st Owner,Diesel,GJ-01-R-x-xxxx,December 2016,"43,878km (15 Nov 2021)"
356,2020 Volkswagen Vento COMFORTLINE 1.0 TSI MT MANUAL,"829,399",Non-Accidental,"62,112 km",MANUAL,Valid upto Sep 2022Zero_Dep,1st Owner,Petrol,GJ-24-A-x-xxxx,July 2020,"62,112km (22 Nov 2021)"
357,2018 Mahindra XUV500 W10 MANUAL,"1,073,199",Non-Accidental,"70,081 km",MANUAL,Valid upto May 2022Zero_Dep,1st Owner,Diesel,GJ-01-H-x-xxxx,February 2018,"70,081km (20 Jan 2022)"
358,2019 Maruti Alto LXI MANUAL,"298,399",Non-Accidental,"27,799 km",MANUAL,Valid upto May 2022Third_party,1st Owner,Petrol,GJ-27-C-x-xxxx,April 2019,"27,799km (22 Jan 2022)"
359,2018 Hyundai Grand i10 SPORTS 1.2 VTVT MANUAL,"524,499",Non-Accidental,"47,343 km",MANUAL,Valid upto Jan 20233rd Party,1st Owner,Petrol,GJ-05-R-x-xxxx,January 2018,"47,343km (20 Dec 2021)"
360,2019 Maruti S PRESSO VXI PLUS ,"441,599",Non-Accidental,"5,696 km",NA,Valid upto Jan 20233rd Party,1st Owner,Petrol,GJ-18-B-x-xxxx,September 2019,"5,696km (02 Jan 2022)"
361,2017 Maruti Ertiga VDI SHVS MANUAL,"719,099",Non-Accidental,"107,488 km",MANUAL,Valid upto Jan 20233rd Party,2nd Owner,Diesel,GJ-38-B-x-xxxx,July 2017,"107,488km (13 Nov 2021)"
362,2017 Hyundai Elite i20 SPORTZ 1.4 MANUAL,"613,999",Non-Accidental,"76,218 km",MANUAL,Valid upto Jan 20233rd Party,1st Owner,Diesel,GJ-01-R-x-xxxx,July 2017,"76,218km (01 Jan 2022)"
363,2015 Maruti Wagon R 1.0 VXI MANUAL,"339,699",Non-Accidental,"90,509 km",MANUAL,Valid upto Jan 20233rd Party,1st Owner,Petrol,GJ-01-R-x-xxxx,December 2015,"90,509km (28 Dec 2021)"
364,2019 Jeep Compass 2.0 LIMITED MANUAL,"1,396,899",Non-Accidental,"60,802 km",MANUAL,Valid upto Jan 20233rd Party,1st Owner,Diesel,GJ-01-K-x-xxxx,January 2019,"60,802km (29 Dec 2021)"
365,2018 Maruti Swift ZDI AMT AUTOMATIC,"674,599",Non-Accidental,"36,255 km",AUTOMATIC,Valid upto Aug 2022Third_party,1st Owner,Diesel,GJ-01-H-x-xxxx,May 2018,"36,255km (06 Jan 2022)"
366,2015 Honda Jazz 1.5 S MT  MANUAL,"403,799",Non-Accidental,"151,263 km",MANUAL,Valid upto Aug 2022Comp,1st Owner,Diesel,GJ-27-A-x-xxxx,July 2015,"151,263km (04 Jan 2022)"
367,2018 Maruti Vitara Brezza VDI MANUAL,"747,299",Non-Accidental,"21,078 km",MANUAL,Valid upto Jan 20233rd Party,1st Owner,Diesel,GJ-27-C-x-xxxx,May 2018,"21,078km (29 Dec 2021)"
368,2020 Renault Kwid Neotech 1.0 EasyR ,"427,599",Non-Accidental,"6,739 km",NA,Valid upto Dec 2023Third_party,1st Owner,Petrol,GJ-01-K-x-xxxx,October 2020,"6,739km (10 Jan 2022)"
369,2018 Maruti Celerio ZXI  MANUAL,"446,999",Non-Accidental,"27,756 km",MANUAL,Valid upto Jan 20233rd Party,1st Owner,Petrol,GJ-38-B-x-xxxx,October 2018,"27,756km (03 Jan 2022)"
370,2019 Maruti Alto LXI MANUAL,"297,699",Non-Accidental,"14,811 km",MANUAL,Valid upto Aug 2022Third_party,2nd Owner,Petrol,GJ-35-H-x-xxxx,June 2019,"14,811km (29 Dec 2021)"
371,2020 Maruti Eeco 7 STR MANUAL,"455,999",Non-Accidental,"1,777 km",MANUAL,Valid upto Jan 20233rd Party,1st Owner,Petrol,GJ-01-K-x-xxxx,February 2020,"1,777km (30 Dec 2021)"
372,2017 Hyundai Creta 1.6 SX CRDI MANUAL,"846,999",Non-Accidental,"123,087 km",MANUAL,Valid upto Jan 20233rd Party,2nd Owner,Diesel,GJ-06-K-x-xxxx,January 2017,"123,087km (01 Jan 2022)"
373,2019 Maruti Eeco 5 STR WITH AC PLUSHTR MANUAL,"476,299",Non-Accidental,"27,765 km",MANUAL,Valid upto Nov 2022Third_party,1st Owner,Petrol + CNG,GJ-05-R-x-xxxx,October 2019,"27,765km (08 Jan 2022)"
374,2019 Ford Ecosport 1.5TITANIUM TDCI MANUAL,"898,499",Non-Accidental,"26,463 km",MANUAL,Valid upto Jan 20233rd Party,1st Owner,Diesel,GJ-27-D-x-xxxx,September 2019,"26,463km (24 Nov 2021)"
375,2019 Maruti Eeco 5 STR WITH AC PLUSHTR MANUAL,"461,999",Non-Accidental,"39,064 km",MANUAL,Valid upto Jan 20233rd Party,1st Owner,Petrol + CNG,GJ-10-D-x-xxxx,February 2019,"39,064km (10 Jan 2022)"
